Month,Service Type,CBD Relation,Day Type,Time Period,Trips
09/01/2021,fhvhv,Leaving CBD,1,Overnight,369558
09/01/2021,fhvhv,Within CBD,2,Overnight,331055
09/01/2021,yellow,Within CBD,1,Peak,674224
09/01/2021,yellow,CBD-Null,2,Overnight,876
09/01/2021,yellow,Entering CBD,1,Peak,281894
09/01/2021,yellow,CBD-Null,1,Overnight,1540
09/01/2021,yellow,Leaving CBD,2,Peak,80142
09/01/2021,yellow,Within CBD,2,Peak,207559
09/01/2021,yellow,Within CBD,1,Overnight,155772
09/01/2021,yellow,CBD-Null,2,Peak,1753
09/01/2021,yellow,Leaving CBD,1,Peak,291256
09/01/2021,yellow,Leaving CBD,1,Overnight,93611
09/01/2021,yellow,Entering CBD,2,Peak,77965
09/01/2021,yellow,Within CBD,2,Overnight,115148
09/01/2021,yellow,Entering CBD,2,Overnight,25750
09/01/2021,yellow,Entering CBD,1,Overnight,42186
09/01/2021,yellow,Leaving CBD,2,Overnight,59450
09/01/2021,yellow,CBD-Null,1,Peak,6189
09/01/2021,green,Entering CBD,2,Overnight,782
09/01/2021,fhv,Entering CBD,1,Overnight,796
09/01/2021,green,Entering CBD,1,Peak,5980
09/01/2021,fhv,Within CBD,2,Peak,4360
09/01/2021,fhv,Leaving CBD,2,Peak,1037
09/01/2021,green,Leaving CBD,2,Peak,170
09/01/2021,green,Entering CBD,2,Peak,1404
09/01/2021,green,Within CBD,2,Peak,6
09/01/2021,fhv,CBD-Null,1,Overnight,2415
09/01/2021,fhv,Leaving CBD,1,Overnight,2020
09/01/2021,fhv,Entering CBD,2,Overnight,538
09/01/2021,fhv,Within CBD,1,Peak,14883
09/01/2021,fhv,Entering CBD,2,Peak,845
09/01/2021,green,Leaving CBD,2,Overnight,60
09/01/2021,fhv,CBD-Null,2,Overnight,1454
09/01/2021,fhv,CBD-Null,1,Peak,22633
09/01/2021,green,Within CBD,2,Overnight,4
09/01/2021,fhv,Leaving CBD,1,Peak,10199
09/01/2021,fhv,Entering CBD,1,Peak,8975
09/01/2021,fhv,Leaving CBD,2,Overnight,788
09/01/2021,fhv,CBD-Null,2,Peak,2689
09/01/2021,fhv,Within CBD,2,Overnight,1971
09/01/2021,green,Leaving CBD,1,Overnight,50
09/01/2021,green,Leaving CBD,1,Peak,876
09/01/2021,green,Entering CBD,1,Overnight,860
09/01/2021,green,Within CBD,1,Peak,68
09/01/2021,green,CBD-Null,1,Peak,1
09/01/2021,fhv,Within CBD,1,Overnight,4939
09/01/2021,green,Within CBD,1,Overnight,4
10/01/2021,fhvhv,Entering CBD,2,Overnight,213329
10/01/2021,fhvhv,Leaving CBD,1,Overnight,415147
10/01/2021,fhvhv,Within CBD,1,Peak,1319107
10/01/2021,fhvhv,Within CBD,2,Peak,619342
10/01/2021,fhvhv,Within CBD,2,Overnight,501759
10/01/2021,fhvhv,Within CBD,1,Overnight,459010
10/01/2021,fhvhv,Leaving CBD,1,Peak,771640
10/01/2021,fhvhv,Leaving CBD,2,Overnight,392283
10/01/2021,fhvhv,Entering CBD,2,Peak,330390
10/01/2021,fhvhv,Leaving CBD,2,Peak,340588
10/01/2021,fhvhv,Entering CBD,1,Peak,764594
10/01/2021,fhvhv,Entering CBD,1,Overnight,174442
10/01/2021,yellow,Within CBD,2,Overnight,171664
10/01/2021,yellow,Leaving CBD,1,Overnight,106815
10/01/2021,yellow,Leaving CBD,1,Peak,316915
10/01/2021,yellow,Entering CBD,1,Overnight,44982
10/01/2021,yellow,CBD-Null,1,Overnight,1657
10/01/2021,yellow,CBD-Null,2,Peak,2715
10/01/2021,yellow,Entering CBD,2,Peak,110998
10/01/2021,yellow,Within CBD,2,Peak,285830
10/01/2021,yellow,CBD-Null,1,Peak,7671
10/01/2021,yellow,Leaving CBD,2,Overnight,86293
10/01/2021,yellow,Entering CBD,1,Peak,309676
10/01/2021,yellow,Within CBD,1,Overnight,178485
10/01/2021,yellow,Entering CBD,2,Overnight,34388
10/01/2021,yellow,CBD-Null,2,Overnight,1388
10/01/2021,yellow,Leaving CBD,2,Peak,113106
10/01/2021,yellow,Within CBD,1,Peak,732984
10/01/2021,fhv,Leaving CBD,2,Peak,1665
10/01/2021,fhv,Within CBD,2,Overnight,2518
10/01/2021,green,Entering CBD,2,Overnight,929
10/01/2021,fhv,Entering CBD,2,Peak,1470
10/01/2021,green,Within CBD,2,Overnight,10
10/01/2021,green,Leaving CBD,2,Overnight,71
10/01/2021,fhv,Leaving CBD,2,Overnight,1323
10/01/2021,fhv,CBD-Null,1,Overnight,2369
10/01/2021,fhv,Leaving CBD,1,Overnight,3019
10/01/2021,fhv,Entering CBD,1,Peak,10003
10/01/2021,fhv,CBD-Null,2,Peak,3511
10/01/2021,fhv,Within CBD,1,Peak,13296
10/01/2021,green,Entering CBD,1,Overnight,717
10/01/2021,fhv,CBD-Null,2,Overnight,1892
10/01/2021,fhv,Within CBD,1,Overnight,3809
10/01/2021,fhv,CBD-Null,1,Peak,24598
10/01/2021,green,Within CBD,1,Overnight,2
10/01/2021,fhv,Entering CBD,2,Overnight,781
10/01/2021,green,Entering CBD,2,Peak,1986
10/01/2021,green,Within CBD,2,Peak,20
10/01/2021,fhv,Leaving CBD,1,Peak,12029
10/01/2021,green,Leaving CBD,1,Overnight,30
10/01/2021,fhv,Within CBD,2,Peak,4593
10/01/2021,fhv,Entering CBD,1,Overnight,909
10/01/2021,green,Entering CBD,1,Peak,6389
10/01/2021,green,Leaving CBD,2,Peak,209
10/01/2021,green,Leaving CBD,1,Peak,799
10/01/2021,green,Within CBD,1,Peak,77
11/01/2021,fhvhv,Entering CBD,1,Overnight,185388
11/01/2021,fhvhv,Leaving CBD,2,Overnight,295557
11/01/2021,fhvhv,Within CBD,1,Overnight,461118
11/01/2021,fhvhv,Leaving CBD,2,Peak,277946
11/01/2021,fhvhv,Leaving CBD,1,Overnight,436567
11/01/2021,fhvhv,Within CBD,2,Peak,497406
11/01/2021,fhvhv,Entering CBD,1,Peak,808610
11/01/2021,fhvhv,Entering CBD,2,Overnight,156544
11/01/2021,fhvhv,Leaving CBD,1,Peak,844121
11/01/2021,fhvhv,Entering CBD,2,Peak,264142
11/01/2021,fhvhv,Within CBD,2,Overnight,344029
11/01/2021,fhvhv,Within CBD,1,Peak,1403785
11/01/2021,yellow,Within CBD,2,Overnight,137652
11/01/2021,yellow,Entering CBD,1,Peak,336873
11/01/2021,yellow,Leaving CBD,2,Peak,96815
11/01/2021,yellow,CBD-Null,2,Peak,2792
11/01/2021,yellow,Within CBD,1,Overnight,190869
11/01/2021,yellow,Entering CBD,1,Overnight,48799
11/01/2021,yellow,Leaving CBD,1,Overnight,116184
11/01/2021,yellow,CBD-Null,1,Peak,9073
11/01/2021,yellow,Within CBD,1,Peak,787258
11/01/2021,yellow,CBD-Null,2,Overnight,1033
11/01/2021,yellow,CBD-Null,1,Overnight,1806
11/01/2021,yellow,Leaving CBD,2,Overnight,70904
11/01/2021,yellow,Entering CBD,2,Overnight,28378
11/01/2021,yellow,Leaving CBD,1,Peak,339078
11/01/2021,yellow,Within CBD,2,Peak,246570
11/01/2021,yellow,Entering CBD,2,Peak,94744
11/01/2021,green,Within CBD,1,Overnight,5
11/01/2021,green,Entering CBD,1,Overnight,774
11/01/2021,green,Entering CBD,2,Overnight,689
11/01/2021,fhv,CBD-Null,1,Peak,24251
11/01/2021,green,Leaving CBD,2,Overnight,43
11/01/2021,green,Within CBD,2,Peak,10
11/01/2021,fhv,CBD-Null,1,Overnight,2428
11/01/2021,green,Within CBD,1,Peak,53
11/01/2021,fhv,Entering CBD,1,Peak,9660
11/01/2021,fhv,Leaving CBD,2,Peak,1509
11/01/2021,fhv,Within CBD,1,Overnight,4227
11/01/2021,green,Within CBD,2,Overnight,4
11/01/2021,fhv,Within CBD,2,Overnight,2086
11/01/2021,fhv,Within CBD,1,Peak,13369
11/01/2021,fhv,CBD-Null,2,Overnight,1439
11/01/2021,fhv,Leaving CBD,2,Overnight,1170
11/01/2021,fhv,CBD-Null,2,Peak,2772
11/01/2021,fhv,Entering CBD,2,Peak,1281
11/01/2021,fhv,Leaving CBD,1,Peak,11841
11/01/2021,green,Entering CBD,1,Peak,6562
11/01/2021,green,Leaving CBD,1,Peak,718
11/01/2021,fhv,Leaving CBD,1,Overnight,3453
11/01/2021,green,Entering CBD,2,Peak,1576
11/01/2021,green,Leaving CBD,1,Overnight,35
11/01/2021,fhv,Within CBD,2,Peak,3980
11/01/2021,fhv,Entering CBD,2,Overnight,610
11/01/2021,green,CBD-Null,2,Peak,1
11/01/2021,fhv,Entering CBD,1,Overnight,1054
11/01/2021,green,Leaving CBD,2,Peak,159
12/01/2021,fhvhv,Within CBD,2,Overnight,278528
12/01/2021,fhvhv,Leaving CBD,2,Peak,264335
12/01/2021,fhvhv,Within CBD,1,Overnight,426803
12/01/2021,fhvhv,Within CBD,2,Peak,461466
12/01/2021,fhvhv,Entering CBD,2,Peak,241336
12/01/2021,fhvhv,Entering CBD,2,Overnight,129608
12/01/2021,fhvhv,Entering CBD,1,Overnight,174305
12/01/2021,fhvhv,Leaving CBD,2,Overnight,254103
12/01/2021,fhvhv,Leaving CBD,1,Peak,854407
12/01/2021,fhvhv,Entering CBD,1,Peak,795155
12/01/2021,fhvhv,Leaving CBD,1,Overnight,436620
12/01/2021,fhvhv,Within CBD,1,Peak,1378153
12/01/2021,yellow,Leaving CBD,1,Overnight,109058
12/01/2021,yellow,CBD-Null,1,Peak,9099
12/01/2021,yellow,Within CBD,1,Overnight,178758
12/01/2021,yellow,Entering CBD,1,Peak,318276
12/01/2021,yellow,CBD-Null,2,Peak,2901
12/01/2021,yellow,CBD-Null,2,Overnight,913
12/01/2021,yellow,CBD-Null,1,Overnight,1838
12/01/2021,yellow,Leaving CBD,1,Peak,316915
12/01/2021,yellow,Within CBD,2,Overnight,103749
12/01/2021,yellow,Entering CBD,2,Overnight,24163
12/01/2021,yellow,Within CBD,2,Peak,214222
12/01/2021,yellow,Within CBD,1,Peak,754149
12/01/2021,yellow,Entering CBD,2,Peak,85311
12/01/2021,yellow,Leaving CBD,2,Overnight,56176
12/01/2021,yellow,Entering CBD,1,Overnight,45864
12/01/2021,yellow,Leaving CBD,2,Peak,84668
12/01/2021,green,Entering CBD,1,Overnight,719
12/01/2021,fhv,Entering CBD,2,Peak,2051
12/01/2021,green,CBD-Null,1,Peak,1
12/01/2021,fhv,Within CBD,2,Peak,3601
12/01/2021,fhv,Within CBD,1,Peak,12656
12/01/2021,fhv,Entering CBD,2,Overnight,803
12/01/2021,green,Within CBD,1,Overnight,4
12/01/2021,green,Leaving CBD,2,Overnight,38
12/01/2021,fhv,CBD-Null,1,Peak,23451
12/01/2021,fhv,Leaving CBD,2,Overnight,1367
12/01/2021,fhv,Leaving CBD,1,Overnight,4172
12/01/2021,green,Entering CBD,2,Overnight,583
12/01/2021,fhv,CBD-Null,1,Overnight,2248
12/01/2021,fhv,Within CBD,2,Overnight,1783
12/01/2021,fhv,Leaving CBD,2,Peak,2370
12/01/2021,fhv,Within CBD,1,Overnight,4199
12/01/2021,green,Entering CBD,2,Peak,1500
12/01/2021,green,Within CBD,2,Peak,9
12/01/2021,fhv,Entering CBD,1,Peak,17661
12/01/2021,fhv,Leaving CBD,1,Peak,20211
12/01/2021,green,Within CBD,2,Overnight,3
12/01/2021,green,Leaving CBD,1,Peak,518
12/01/2021,green,Entering CBD,1,Peak,6127
12/01/2021,fhv,Entering CBD,1,Overnight,1408
12/01/2021,green,Within CBD,1,Peak,43
12/01/2021,fhv,CBD-Null,2,Peak,2788
12/01/2021,green,Leaving CBD,1,Overnight,27
12/01/2021,green,Leaving CBD,2,Peak,128
12/01/2021,fhv,CBD-Null,2,Overnight,1318
01/01/2022,fhvhv,Leaving CBD,2,Peak,263214
01/01/2022,fhvhv,Within CBD,1,Peak,1120984
01/01/2022,fhvhv,Entering CBD,2,Peak,262172
01/01/2022,fhvhv,Within CBD,1,Overnight,318791
01/01/2022,fhvhv,Within CBD,2,Peak,533188
01/01/2022,fhvhv,Leaving CBD,1,Peak,657006
01/01/2022,fhvhv,Entering CBD,2,Overnight,143364
01/01/2022,fhvhv,Within CBD,2,Overnight,367412
01/01/2022,fhvhv,Leaving CBD,1,Overnight,281038
01/01/2022,fhvhv,Entering CBD,1,Overnight,128582
01/01/2022,fhvhv,Leaving CBD,2,Overnight,265534
01/01/2022,fhvhv,Entering CBD,1,Peak,669137
01/01/2022,yellow,Entering CBD,2,Peak,70116
01/01/2022,green,Within CBD,2,Peak,2
01/01/2022,green,Leaving CBD,1,Peak,27
01/01/2022,fhv,CBD-Null,2,Overnight,1334
01/01/2022,green,CBD-Null,1,Peak,1
01/01/2022,yellow,Leaving CBD,1,Overnight,62643
01/01/2022,fhv,Entering CBD,1,Overnight,1037
01/01/2022,yellow,Leaving CBD,1,Peak,232991
01/01/2022,fhv,Within CBD,1,Peak,9737
01/01/2022,yellow,Within CBD,1,Peak,528625
01/01/2022,yellow,CBD-Null,2,Overnight,906
01/01/2022,yellow,CBD-Null,1,Overnight,1162
01/01/2022,fhv,Leaving CBD,2,Overnight,1176
01/01/2022,fhv,Entering CBD,2,Overnight,755
01/01/2022,yellow,Entering CBD,1,Overnight,25554
01/01/2022,yellow,Within CBD,1,Overnight,109034
01/01/2022,green,Leaving CBD,2,Peak,4
01/01/2022,yellow,Within CBD,2,Peak,192340
01/01/2022,yellow,Within CBD,2,Overnight,105882
01/01/2022,yellow,CBD-Null,1,Peak,5691
01/01/2022,fhv,Within CBD,1,Overnight,2913
01/01/2022,fhv,Leaving CBD,1,Overnight,2304
01/01/2022,green,Leaving CBD,2,Overnight,12
01/01/2022,green,Within CBD,2,Overnight,1
01/01/2022,green,Entering CBD,1,Overnight,418
01/01/2022,fhv,Entering CBD,2,Peak,1536
01/01/2022,green,Entering CBD,2,Peak,1019
01/01/2022,green,Entering CBD,2,Overnight,350
01/01/2022,yellow,CBD-Null,2,Peak,1968
01/01/2022,fhv,Leaving CBD,1,Peak,13690
01/01/2022,green,Leaving CBD,1,Overnight,6
01/01/2022,yellow,Leaving CBD,2,Peak,72079
01/01/2022,fhv,CBD-Null,1,Overnight,1986
01/01/2022,green,Within CBD,1,Peak,6
01/01/2022,fhv,CBD-Null,1,Peak,20347
01/01/2022,fhv,CBD-Null,2,Peak,2504
01/01/2022,fhv,Within CBD,2,Overnight,2305
01/01/2022,fhv,Within CBD,2,Peak,3734
01/01/2022,yellow,Leaving CBD,2,Overnight,50040
01/01/2022,fhv,Leaving CBD,2,Peak,1739
01/01/2022,yellow,Entering CBD,2,Overnight,20053
01/01/2022,green,Within CBD,1,Overnight,2
01/01/2022,fhv,Entering CBD,1,Peak,11662
01/01/2022,green,CBD-Null,2,Peak,1
01/01/2022,yellow,Entering CBD,1,Peak,222220
01/01/2022,green,Entering CBD,1,Peak,3921
02/01/2022,fhvhv,Leaving CBD,1,Peak,769513
02/01/2022,fhvhv,Entering CBD,1,Peak,764267
02/01/2022,fhvhv,Within CBD,1,Overnight,439567
02/01/2022,fhvhv,Leaving CBD,2,Peak,291079
02/01/2022,fhvhv,Leaving CBD,1,Overnight,395927
02/01/2022,fhvhv,Within CBD,2,Peak,580600
02/01/2022,fhvhv,Entering CBD,1,Overnight,162247
02/01/2022,fhvhv,Entering CBD,2,Overnight,167643
02/01/2022,fhvhv,Leaving CBD,2,Overnight,317193
02/01/2022,fhvhv,Within CBD,1,Peak,1379365
02/01/2022,fhvhv,Within CBD,2,Overnight,418450
02/01/2022,fhvhv,Entering CBD,2,Peak,295245
02/01/2022,yellow,Within CBD,1,Overnight,156552
02/01/2022,yellow,Within CBD,2,Peak,235866
02/01/2022,yellow,CBD-Null,1,Peak,6506
02/01/2022,yellow,Entering CBD,2,Overnight,24951
02/01/2022,yellow,CBD-Null,2,Peak,2230
02/01/2022,yellow,CBD-Null,2,Overnight,833
02/01/2022,yellow,Leaving CBD,2,Overnight,66363
02/01/2022,yellow,Within CBD,2,Overnight,134702
02/01/2022,yellow,Entering CBD,2,Peak,86274
02/01/2022,yellow,Entering CBD,1,Peak,266924
02/01/2022,yellow,Entering CBD,1,Overnight,35128
02/01/2022,yellow,Leaving CBD,1,Peak,276365
02/01/2022,yellow,Leaving CBD,2,Peak,84202
02/01/2022,yellow,Within CBD,1,Peak,667770
02/01/2022,yellow,Leaving CBD,1,Overnight,94047
02/01/2022,yellow,CBD-Null,1,Overnight,1189
02/01/2022,fhv,Entering CBD,2,Peak,1865
02/01/2022,fhv,Within CBD,2,Peak,4299
02/01/2022,green,Entering CBD,1,Overnight,506
02/01/2022,fhv,Leaving CBD,2,Overnight,1613
02/01/2022,fhv,Leaving CBD,2,Peak,2064
02/01/2022,fhv,CBD-Null,1,Overnight,2116
02/01/2022,green,Within CBD,2,Peak,4
02/01/2022,green,Leaving CBD,1,Peak,35
02/01/2022,green,Leaving CBD,1,Overnight,5
02/01/2022,fhv,CBD-Null,2,Peak,2826
02/01/2022,fhv,Leaving CBD,1,Overnight,3285
02/01/2022,green,Entering CBD,2,Peak,1409
02/01/2022,fhv,Entering CBD,1,Peak,11768
02/01/2022,fhv,CBD-Null,2,Overnight,1325
02/01/2022,fhv,Entering CBD,1,Overnight,1187
02/01/2022,fhv,Within CBD,2,Overnight,3268
02/01/2022,green,Entering CBD,2,Overnight,482
02/01/2022,green,Leaving CBD,2,Overnight,10
02/01/2022,fhv,Leaving CBD,1,Peak,15551
02/01/2022,fhv,Within CBD,1,Peak,11930
02/01/2022,green,Within CBD,1,Peak,5
02/01/2022,green,Entering CBD,1,Peak,4323
02/01/2022,fhv,CBD-Null,1,Peak,22111
02/01/2022,green,CBD-Null,1,Peak,2
02/01/2022,fhv,Entering CBD,2,Overnight,829
02/01/2022,green,Leaving CBD,2,Peak,7
02/01/2022,fhv,Within CBD,1,Overnight,4580
03/01/2022,fhvhv,Entering CBD,1,Peak,936317
03/01/2022,fhvhv,Leaving CBD,2,Overnight,329240
03/01/2022,fhvhv,Within CBD,1,Peak,1690851
03/01/2022,fhvhv,Leaving CBD,1,Overnight,520209
03/01/2022,fhvhv,Within CBD,2,Overnight,398656
03/01/2022,fhvhv,Leaving CBD,1,Peak,969972
03/01/2022,fhvhv,Within CBD,2,Peak,565848
03/01/2022,fhvhv,Within CBD,1,Overnight,538207
03/01/2022,fhvhv,Leaving CBD,2,Peak,302513
03/01/2022,fhvhv,Entering CBD,2,Overnight,169771
03/01/2022,fhvhv,Entering CBD,1,Overnight,208744
03/01/2022,fhvhv,Entering CBD,2,Peak,296854
03/01/2022,yellow,CBD-Null,1,Peak,9094
03/01/2022,green,Within CBD,2,Peak,5
03/01/2022,yellow,Leaving CBD,2,Overnight,71425
03/01/2022,green,Leaving CBD,1,Overnight,11
03/01/2022,yellow,Leaving CBD,1,Overnight,126869
03/01/2022,yellow,CBD-Null,2,Overnight,1063
03/01/2022,yellow,CBD-Null,2,Peak,2303
03/01/2022,green,Entering CBD,2,Overnight,552
03/01/2022,yellow,Within CBD,1,Peak,872221
03/01/2022,yellow,Within CBD,1,Overnight,202277
03/01/2022,yellow,Entering CBD,2,Overnight,28292
03/01/2022,yellow,CBD-Null,1,Overnight,1645
03/01/2022,yellow,Leaving CBD,2,Peak,92443
03/01/2022,green,Entering CBD,1,Overnight,665
03/01/2022,green,Leaving CBD,2,Peak,6
03/01/2022,yellow,Leaving CBD,1,Peak,359423
03/01/2022,yellow,Entering CBD,2,Peak,93578
03/01/2022,yellow,Entering CBD,1,Peak,356337
03/01/2022,yellow,Within CBD,2,Peak,245258
03/01/2022,green,CBD-Null,1,Peak,1
03/01/2022,yellow,Entering CBD,1,Overnight,51577
03/01/2022,green,Entering CBD,1,Peak,5218
03/01/2022,green,Entering CBD,2,Peak,1378
03/01/2022,yellow,Within CBD,2,Overnight,136761
03/01/2022,green,Within CBD,1,Peak,5
03/01/2022,green,Leaving CBD,1,Peak,64
03/01/2022,fhv,Within CBD,2,Overnight,1640
03/01/2022,green,Within CBD,2,Overnight,1
03/01/2022,fhv,Entering CBD,1,Overnight,1167
03/01/2022,fhv,Leaving CBD,1,Peak,19739
03/01/2022,fhv,Within CBD,2,Peak,2718
03/01/2022,green,Leaving CBD,2,Overnight,10
03/01/2022,fhv,Within CBD,1,Peak,12070
03/01/2022,fhv,Leaving CBD,2,Peak,1804
03/01/2022,fhv,Leaving CBD,2,Overnight,920
03/01/2022,fhv,CBD-Null,2,Peak,2978
03/01/2022,fhv,Leaving CBD,1,Overnight,4259
03/01/2022,fhv,Within CBD,1,Overnight,4498
03/01/2022,fhv,Entering CBD,1,Peak,14854
03/01/2022,fhv,CBD-Null,1,Peak,26824
03/01/2022,fhv,CBD-Null,2,Overnight,1405
03/01/2022,fhv,Entering CBD,2,Overnight,596
03/01/2022,fhv,Entering CBD,2,Peak,1516
03/01/2022,fhv,CBD-Null,1,Overnight,2599
04/01/2022,fhvhv,Within CBD,2,Overnight,428717
04/01/2022,fhvhv,Leaving CBD,1,Peak,910644
04/01/2022,fhvhv,Entering CBD,2,Peak,332045
04/01/2022,fhvhv,Leaving CBD,2,Peak,336352
04/01/2022,fhvhv,Within CBD,1,Peak,1524077
04/01/2022,fhvhv,Within CBD,2,Peak,582306
04/01/2022,fhvhv,Entering CBD,2,Overnight,193965
04/01/2022,fhvhv,Entering CBD,1,Overnight,203522
04/01/2022,fhvhv,Leaving CBD,1,Overnight,480424
04/01/2022,fhvhv,Entering CBD,1,Peak,891005
04/01/2022,fhvhv,Within CBD,1,Overnight,501796
04/01/2022,fhvhv,Leaving CBD,2,Overnight,361277
04/01/2022,fhv,CBD-Null,1,Overnight,2463
04/01/2022,green,Leaving CBD,1,Peak,50
04/01/2022,green,Leaving CBD,1,Overnight,9
04/01/2022,green,Entering CBD,2,Overnight,603
04/01/2022,fhv,Entering CBD,1,Peak,15433
04/01/2022,yellow,Within CBD,2,Overnight,145487
04/01/2022,green,Within CBD,2,Overnight,1
04/01/2022,fhv,Within CBD,2,Overnight,2903
04/01/2022,yellow,Within CBD,1,Overnight,187819
04/01/2022,green,Within CBD,2,Peak,4
04/01/2022,fhv,Within CBD,1,Peak,11576
04/01/2022,yellow,Leaving CBD,1,Overnight,119401
04/01/2022,yellow,CBD-Null,2,Overnight,1083
04/01/2022,yellow,Leaving CBD,1,Peak,335933
04/01/2022,yellow,Entering CBD,2,Overnight,34934
04/01/2022,yellow,Entering CBD,1,Overnight,53699
04/01/2022,yellow,Leaving CBD,2,Peak,111987
04/01/2022,fhv,CBD-Null,2,Peak,3455
04/01/2022,green,Entering CBD,1,Peak,5165
04/01/2022,yellow,CBD-Null,1,Peak,7940
04/01/2022,fhv,Entering CBD,2,Overnight,879
04/01/2022,green,Entering CBD,1,Overnight,623
04/01/2022,fhv,CBD-Null,1,Peak,24553
04/01/2022,fhv,Within CBD,2,Peak,3404
04/01/2022,yellow,Leaving CBD,2,Overnight,81486
04/01/2022,fhv,Within CBD,1,Overnight,5343
04/01/2022,yellow,Within CBD,1,Peak,802125
04/01/2022,fhv,Entering CBD,2,Peak,2522
04/01/2022,green,Leaving CBD,2,Peak,7
04/01/2022,fhv,Leaving CBD,2,Peak,3046
04/01/2022,fhv,Leaving CBD,1,Peak,19985
04/01/2022,green,Within CBD,1,Peak,10
04/01/2022,yellow,CBD-Null,1,Overnight,1738
04/01/2022,yellow,Entering CBD,1,Peak,342411
04/01/2022,fhv,Leaving CBD,1,Overnight,4499
04/01/2022,yellow,Entering CBD,2,Peak,114254
04/01/2022,green,Within CBD,1,Overnight,1
04/01/2022,green,Entering CBD,2,Peak,1802
04/01/2022,fhv,CBD-Null,2,Overnight,1779
04/01/2022,yellow,Within CBD,2,Peak,284297
04/01/2022,green,CBD-Null,1,Peak,1
04/01/2022,yellow,CBD-Null,2,Peak,2744
04/01/2022,green,Leaving CBD,2,Overnight,7
04/01/2022,fhv,Leaving CBD,2,Overnight,1426
04/01/2022,fhv,Entering CBD,1,Overnight,1444
05/01/2022,fhvhv,Leaving CBD,1,Peak,973224
05/01/2022,fhvhv,Within CBD,1,Peak,1563360
05/01/2022,fhvhv,Leaving CBD,2,Peak,332057
05/01/2022,fhvhv,Within CBD,2,Overnight,390628
05/01/2022,fhvhv,Leaving CBD,1,Overnight,522309
05/01/2022,fhvhv,Entering CBD,2,Peak,323366
05/01/2022,fhvhv,Entering CBD,1,Peak,917627
05/01/2022,fhvhv,Entering CBD,1,Overnight,222630
05/01/2022,fhvhv,Within CBD,1,Overnight,523092
05/01/2022,fhvhv,Entering CBD,2,Overnight,189891
05/01/2022,fhvhv,Within CBD,2,Peak,557480
05/01/2022,fhvhv,Leaving CBD,2,Overnight,349758
05/01/2022,fhv,CBD-Null,1,Overnight,2662
05/01/2022,yellow,Within CBD,2,Overnight,135176
05/01/2022,yellow,CBD-Null,1,Overnight,1908
05/01/2022,fhv,Entering CBD,1,Overnight,1525
05/01/2022,yellow,CBD-Null,2,Peak,2340
05/01/2022,yellow,Entering CBD,2,Overnight,33156
05/01/2022,green,CBD-Null,1,Peak,1
05/01/2022,green,Entering CBD,2,Overnight,588
05/01/2022,fhv,Entering CBD,2,Overnight,862
05/01/2022,yellow,Leaving CBD,2,Peak,107065
05/01/2022,fhv,Within CBD,1,Peak,13111
05/01/2022,green,Entering CBD,1,Peak,5138
05/01/2022,yellow,Leaving CBD,2,Overnight,78012
05/01/2022,fhv,Leaving CBD,2,Peak,2874
05/01/2022,fhv,Within CBD,1,Overnight,5948
05/01/2022,green,Leaving CBD,2,Overnight,16
05/01/2022,yellow,Within CBD,1,Overnight,195432
05/01/2022,yellow,Leaving CBD,1,Overnight,129439
05/01/2022,green,Within CBD,2,Peak,2
05/01/2022,yellow,Leaving CBD,1,Peak,349414
05/01/2022,fhv,CBD-Null,2,Overnight,1805
05/01/2022,fhv,Leaving CBD,2,Overnight,1525
05/01/2022,fhv,CBD-Null,2,Peak,3406
05/01/2022,green,Leaving CBD,1,Overnight,11
05/01/2022,fhv,Leaving CBD,1,Overnight,4976
05/01/2022,yellow,CBD-Null,2,Overnight,1108
05/01/2022,fhv,Entering CBD,2,Peak,2397
05/01/2022,fhv,Leaving CBD,1,Peak,21193
05/01/2022,green,Within CBD,1,Peak,16
05/01/2022,yellow,Entering CBD,1,Overnight,57950
05/01/2022,yellow,Within CBD,2,Peak,257282
05/01/2022,yellow,Entering CBD,2,Peak,107135
05/01/2022,green,Leaving CBD,1,Peak,78
05/01/2022,green,Within CBD,1,Overnight,1
05/01/2022,green,Within CBD,2,Overnight,1
05/01/2022,green,Entering CBD,1,Overnight,711
05/01/2022,fhv,Within CBD,2,Overnight,3044
05/01/2022,green,Entering CBD,2,Peak,1543
05/01/2022,fhv,CBD-Null,1,Peak,26265
05/01/2022,yellow,Within CBD,1,Peak,784971
05/01/2022,fhv,Entering CBD,1,Peak,15674
05/01/2022,green,Leaving CBD,2,Peak,13
05/01/2022,fhv,Within CBD,2,Peak,3854
05/01/2022,yellow,CBD-Null,1,Peak,7773
05/01/2022,yellow,Entering CBD,1,Peak,352099
06/01/2022,fhvhv,Leaving CBD,2,Peak,296192
06/01/2022,fhvhv,Leaving CBD,1,Overnight,552484
06/01/2022,fhvhv,Entering CBD,2,Overnight,184771
06/01/2022,fhvhv,Leaving CBD,1,Peak,963333
06/01/2022,fhvhv,Entering CBD,1,Peak,920036
06/01/2022,fhvhv,Leaving CBD,2,Overnight,332277
06/01/2022,fhvhv,Within CBD,2,Peak,470285
06/01/2022,fhvhv,Within CBD,1,Overnight,570219
06/01/2022,fhvhv,Entering CBD,1,Overnight,231940
06/01/2022,fhvhv,Within CBD,1,Peak,1621084
06/01/2022,fhvhv,Entering CBD,2,Peak,283328
06/01/2022,fhvhv,Within CBD,2,Overnight,359679
